Log_Return,Date
0.0026832849667114,2003-04-14
0.0026154989932033,2003-04-15
0.016151580976063,2003-04-16
0.027324705615597,2003-04-17
-0.0025479954355225,2003-04-18
-0.0001917776848341,2003-04-21
0.0134544189133513,2003-04-22
-0.0294733441459937,2003-04-23
0.018568538181891,2003-04-24
-0.018939629486706,2003-04-25
0.0234926144365715,2003-04-28
0.0137612514356549,2003-04-29
-0.0192074891887871,2003-04-30
-0.0616301174410664,2003-05-01
0.031745492462917,2003-05-02
0.0482702322308607,2003-05-05
-0.0055380706893157,2003-05-06
0.0159233834212352,2003-05-07
0.0023450728888903,2003-05-08
0.026969692796254,2003-05-09
0.0088002189992943,2003-05-12
0.0077511600843142,2003-05-13
-0.0319249518614379,2003-05-14
-0.0160595117833192,2003-05-15
-0.0003249561514171,2003-05-16
-0.0264831324673765,2003-05-19
0.0181894956897268,2003-05-20
-0.0020026691026581,2003-05-21
0.0149243037528673,2003-05-22
0.0020756888672079,2003-05-23
0.0162665514615132,2003-05-26
-0.0010594606733506,2003-05-27
0.0175711326444471,2003-05-28
0.000806030395973,2003-05-29
0.0080691522603538,2003-05-30
-0.0084543562908899,2003-06-02
-0.0042250196117401,2003-06-03
-0.018939629486706,2003-06-04
-0.0059891332187604,2003-06-05
0.001272382063769,2003-06-06
0.004905072207897,2003-06-09
0.0018742498565773,2003-06-10
-0.0079574004946219,2003-06-11
-0.0245934079850643,2003-06-12
0.0225768348223723,2003-06-13
0.0140724205890091,2003-06-16
0.006143192708973,2003-06-17
-0.0172683127108977,2003-06-18
-0.00458423892584,2003-06-19
0.004691438377778,2003-06-20
-0.0089621534031117,2003-06-23
-0.0035877228714239,2003-06-24
7.864725786019505e-06,2003-06-25
0.0133530857904988,2003-06-26
7.438738308631086e-05,2003-06-27
-0.0126776579167897,2003-06-30
0.0215481565827255,2003-07-01
-0.0061411540671162,2003-07-02
0.003434455079597,2003-07-03
0.0025477870214625,2003-07-04
-0.0032383046569791,2003-07-07
0.010423062025812,2003-07-08
7.864725786019505e-06,2003-07-09
0.0017402094809864,2003-07-10
0.0016732583796328,2003-07-11
0.0027511471707404,2003-07-14
-0.0482735183869313,2003-07-15
-0.0017994966955366,2003-07-16
0.0547784154079195,2003-07-17
0.0139682079135273,2003-07-18
-0.0119806343518635,2003-07-21
0.036876943682737,2003-07-22
0.0112344209138947,2003-07-23
-0.0063708204275177,2003-07-24
-0.0033777030304954,2003-07-25
0.0079096444574604,2003-07-28
-0.0020026691026581,2003-07-29
-0.0057626845341451,2003-07-30
0.0137612514356549,2003-07-31
-0.0210239650392847,2003-08-01
-0.018939629486706,2003-08-04
-0.0015969536798983,2003-08-05
-0.0047290512416623,2003-08-06
-0.0182827763222014,2003-08-07
0.0044085864195663,2003-08-08
0.0332257498215356,2003-08-11
-0.0048745350940263,2003-08-12
0.0133530857904988,2003-08-13
-0.0131894286396686,2003-08-14
-0.0015295686420352,2003-08-15
-0.009481473750625,2003-08-18
0.004905072207897,2003-08-19
0.0127547160653093,2003-08-20
0.0242809869000632,2003-08-21
0.0238051517576276,2003-08-22
0.0175711326444471,2003-08-25
0.0057004829242542,2003-08-26
0.0005399202958625,2003-08-27
-0.0084543562908899,2003-08-28
-0.0379496757982104,2003-08-29
-0.0009925027766549,2003-09-01
0.0070500277283257,2003-09-02
-0.0147999824404987,2003-09-03
-0.0660166197555524,2003-09-04
0.0152523892749153,2003-09-05
0.0074371678798029,2003-09-08
0.0132522179337116,2003-09-09
-0.0132932268997194,2003-09-10
0.0129523664345125,2003-09-11
-0.0102836180640619,2003-09-12
-0.013819673169142,2003-09-15
-0.006993380982297,2003-09-16
-0.0106496130536602,2003-09-17
-0.0245934079850643,2003-09-18
0.0225768348223723,2003-09-19
0.018064502172675,2003-09-22
-0.0185433532505381,2003-09-23
-0.0006583216675214,2003-09-24
-0.0181535541374117,2003-09-25
0.0022102594575399,2003-09-26
0.0038491456816312,2003-09-29
0.0196100736189202,2003-09-30
0.023648419580966,2003-10-01
-0.0097456752856066,2003-10-02
-0.0105575460209127,2003-10-03
0.0196100736189202,2003-10-06
-0.0371997609697008,2003-10-07
0.0080691522603538,2003-10-08
-0.0122766535799572,2003-10-09
0.018064502172675,2003-10-10
-0.0210239650392847,2003-10-13
-0.0141416614471018,2003-10-14
0.0018742498565773,2003-10-15
0.0079096444574604,2003-10-16
0.0042679716933952,2003-10-17
0.0095546443249367,2003-10-20
-0.0256083360820706,2003-10-21
-0.0046565623180692,2003-10-22
0.0216925761289749,2003-10-23
-0.0160595117833192,2003-10-24
-0.0330042553161819,2003-10-27
0.0026832849667114,2003-10-28
0.0759351738977393,2003-10-29
-0.0175178445748932,2003-10-30
0.0249288785840082,2003-10-31
-0.0234550373051606,2003-11-03
0.0174494158649763,2003-11-04
0.0022776347152748,2003-11-05
-0.0171445444534436,2003-11-06
-0.0279405811504197,2003-11-07
0.008554043998244,2003-11-10
-0.0155933295312976,2003-11-11
-0.0129832901549347,2003-11-12
-0.0526972858899226,2003-11-13
0.0192141375540895,2003-11-14
0.014177128118776,2003-11-17
-0.0053152209915799,2003-11-18
-0.0249276011550481,2003-11-19
0.0037104806982382,2003-11-20
0.0031600465835331,2003-11-21
-0.0024111415174597,2003-11-24
7.438738308631086e-05,2003-11-25
-0.0201689517197682,2003-11-26
-0.0678659873361062,2003-11-27
0.0155853722283537,2003-11-28
0.0099846952752418,2003-12-01
0.0139682079135273,2003-12-02
0.003572256633566,2003-12-03
0.0011390207028889,2003-12-04
0.0854925700851223,2003-12-05
-0.0031687828139917,2003-12-08
0.0119814424791587,2003-12-09
0.0831283742651031,2003-12-10
0.008554043998244,2003-12-11
0.0412123132113752,2003-12-12
-0.0081218897057923,2003-12-15
-0.0147999824404987,2003-12-16
0.0209786790563479,2003-12-17
-0.0129832901549347,2003-12-18
0.0102466917470146,2003-12-19
0.0218378290768412,2003-12-22
0.0065174026629548,2003-12-23
0.0224273107986123,2003-12-24
-0.0026165632492844,2003-12-25
-0.0026165632492844,2003-12-26
0.0153628335633408,2003-12-29
0.0110515459047276,2003-12-30
-0.0211693484164562,2003-12-31
0.0287898772355344,2004-01-01
0.0032285050421918,2004-01-02
-0.0185433532505381,2004-01-05
-0.0008587150711913,2004-01-06
0.0097256929197845,2004-01-07
-0.0541443783559756,2004-01-08
0.0291678193777834,2004-01-09
-0.0073105131234419,2004-01-12
0.0212617904984774,2004-01-13
0.0046205164857944,2004-01-14
-0.0223632904351895,2004-01-15
-0.0277543841831342,2004-01-16
-0.0036579850284372,2004-01-19
0.0307285745317766,2004-01-20
-0.0035877228714239,2004-01-21
0.010423062025812,2004-01-22
-0.0064478225075112,2004-01-23
0.0041278725222209,2004-01-26
0.005481560883807,2004-01-27
0.017328338507972,2004-01-28
0.0030916798246954,2004-01-29
-0.0013277715361614,2004-01-30
0.0005399202958625,2004-02-02
0.002955213389437,2004-02-03
0.0097256929197845,2004-02-04
0.0215481565827255,2004-02-05
-0.0121775362430456,2004-02-06
-0.0078755820181141,2004-02-09
0.0037797570500212,2004-02-10
0.0099846952752418,2004-02-11
-0.0052413175175412,2004-02-12
-0.0136075862463403,2004-02-13
0.0041978587116784,2004-02-16
-0.0026165632492844,2004-02-17
-0.0031687828139917,2004-02-18
-0.0177700691923624,2004-02-19
0.011142794177379,2004-02-20
0.0022102594575399,2004-02-23
-0.0040824041539969,2004-02-24
-0.0114959715083827,2004-02-25
-0.0048745350940263,2004-02-26
-0.0014622449079751,2004-02-27
0.0047625031792204,2004-03-01
0.0026832849667114,2004-03-02
-0.0093940900818809,2004-03-03
-0.0210239650392847,2004-03-04
0.0003404114910688,2004-03-05
-0.0101930559634727,2004-03-08
-0.0064478225075112,2004-03-09
0.0257610742983566,2004-03-10
-0.0089621534031117,2004-03-11
0.0010057624201,2004-03-12
0.0119814424791587,2004-03-15
-5.866889728966098e-05,2004-03-16
0.0189537846857702,2004-03-17
0.0037104806982382,2004-03-18
-0.0117854830742421,2004-03-19
0.0062922796566384,2004-03-22
-0.0451400201992818,2004-03-23
0.0088828500149192,2004-03-24
0.004338213300663,2004-03-25
0.0030234030147178,2004-03-26
0.0068204646524665,2004-03-29
-0.0034475844867807,2004-03-30
0.0088002189992943,2004-03-31
0.0016732583796328,2004-04-01
-0.0022746477886289,2004-04-02
0.0038491456816312,2004-04-05
-0.0162962351623973,2004-04-06
0.051242010694967,2004-04-07
0.0032285050421918,2004-04-08
-0.0029608998335748,2004-04-09
-0.0014622449079751,2004-04-12
-0.004011316570887,2004-04-13
0.0006064329395229,2004-04-14
0.0022776347152748,2004-04-15
-0.0015295686420352,2004-04-16
-5.866889728966098e-05,2004-04-19
0.0547784154079195,2004-04-20
0.0083913279427339,2004-04-21
0.0037797570500212,2004-04-22
-0.0111157920308298,2004-04-23
-0.0185433532505381,2004-04-26
0.0020084892565921,2004-04-27
-0.0006583216675214,2004-04-28
0.0096400085194395,2004-04-29
0.0014726553515552,2004-04-30
0.007830275558115,2004-05-03
0.005336467300471,2004-05-04
-0.0048745350940263,2004-05-05
0.0024125761882508,2004-05-06
-0.0419390497802771,2004-05-07
-0.0050207115690351,2004-05-10
-0.0029608998335748,2004-05-11
-0.0005248927910674,2004-05-12
0.0910923960557586,2004-05-13
-0.0277543841831342,2004-05-14
0.0068967655027948,2004-05-17
-0.0439473838237142,2004-05-18
-0.001664401726476,2004-05-19
-0.015478269543389,2004-05-20
0.0100716904256833,2004-05-21
-0.0152498918529011,2004-05-24
-0.0078755820181141,2004-05-25
0.0224273107986123,2004-05-26
-0.0132932268997194,2004-05-27
-0.0149116161422113,2004-05-28
0.0144942634143161,2004-05-31
-0.0182827763222014,2004-06-01
-0.0052413175175412,2004-06-02
-0.0017319154947087,2004-06-03
-0.0205927944832777,2004-06-04
-0.0117854830742421,2004-06-07
0.0092163174047577,2004-06-08
0.0075153004294789,2004-06-09
0.0246029842588288,2004-06-10
-0.007551073068404,2004-06-11
-0.0203094295465751,2004-06-14
-0.0140338109217882,2004-06-15
0.0023450728888903,2004-06-16
-0.0362232581097712,2004-06-17
0.0025477870214625,2004-06-18
-0.0073105131234419,2004-06-21
0.0176934942255947,2004-06-22
-0.0058379602280401,2004-06-23
-0.0022065304843972,2004-06-24
-0.0002583571732294,2004-06-25
0.0089657723467615,2004-06-28
-0.015478269543389,2004-06-29
-0.0155933295312976,2004-06-30
-0.0281279544576275,2004-07-01
-0.0024795224503496,2004-07-02
-0.0048017076409177,2004-07-05
-0.0160595117833192,2004-07-06
-0.0172683127108977,2004-07-07
-0.0448387099258289,2004-07-08
-0.0439473838237142,2004-07-09
-0.0119806343518635,2004-07-12
0.0254251605585322,2004-07-13
0.0112344209138947,2004-07-14
-0.0338936227521815,2004-07-15
-0.0093940900818809,2004-07-16
-0.0048745350940263,2004-07-19
-0.0281279544576275,2004-07-20
0.0137612514356549,2004-07-21
0.0605928254335094,2004-07-22
0.0325830737442368,2004-07-23
0.0264453409709096,2004-07-26
0.015697477740366,2004-07-27
-0.0392340753939242,2004-07-28
0.003572256633566,2004-07-29
-0.0002583571732294,2004-07-30
0.001272382063769,2004-08-02
0.002955213389437,2004-08-03
0.0073592734457258,2004-08-04
0.0206987650066514,2004-08-05
-0.0070722852266551,2004-08-06
-0.0114003087664216,2004-08-09
0.0025477870214625,2004-08-10
0.0423079616616832,2004-08-11
0.0057738090839437,2004-08-12
-0.0055380706893157,2004-08-13
0.018064502172675,2004-08-16
0.0086358193268415,2004-08-17
0.0239628185777773,2004-08-18
0.0703882469130896,2004-08-19
-0.0045120791248714,2004-08-20
0.0257610742983566,2004-08-23
-0.0419390497802771,2004-08-24
-0.0018671480501217,2004-08-25
-0.00458423892584,2004-08-26
0.0209786790563479,2004-08-27
-0.0053893121663996,2004-08-30
-0.0160595117833192,2004-08-31
-0.0118828418556417,2004-09-01
0.0084725478668007,2004-09-02
0.0087178762457516,2004-09-03
-0.0080395022519999,2004-09-06
0.0105117700908712,2004-09-07
-0.0225164976805962,2004-09-08
-0.0211693484164562,2004-09-09
0.004691438377778,2004-09-10
0.027324705615597,2004-09-13
0.0044085864195663,2004-09-14
0.0135562214440183,2004-09-15
0.0027511471707404,2004-09-16
-0.0022065304843972,2004-09-17
0.0092163174047577,2004-09-20
-0.0180250317835769,2004-09-21
-0.0118828418556417,2004-09-22
-0.0177700691923624,2004-09-23
0.0246029842588288,2004-09-24
0.0327958977363741,2004-09-27
-0.0021384964715297,2004-09-28
0.0759351738977393,2004-09-29
-0.0175178445748932,2004-09-30
0.0242809869000632,2004-10-01
-0.0261299714533106,2004-10-04
-0.0192074891887871,2004-10-05
-0.0026852276520482,2004-10-06
-0.0175178445748932,2004-10-07
0.0164982589342554,2004-10-08
-0.0035175899694269,2004-10-11
0.0221308604997809,2004-10-12
0.0131518127216412,2004-10-13
-0.0060650363946244,2004-10-14
0.0098117001194016,2004-10-15
-0.0124762395946659,2004-10-18
0.0091325026352431,2004-10-19
0.0048337135619339,2004-10-20
-0.0035175899694269,2004-10-21
0.0131518127216412,2004-10-22
0.0100716904256833,2004-10-25
-0.0026852276520482,2004-10-26
0.0008725899026291,2004-10-27
-0.0143589468676975,2004-10-28
-0.0052413175175412,2004-10-29
0.027324705615597,2004-11-01
-0.0334460032540748,2004-11-02
0.016382107966272,2004-11-03
0.0175711326444471,2004-11-04
-0.0009255882615031,2004-11-05
-0.0074706225340265,2004-11-08
-0.0140338109217882,2004-11-09
-0.0062174883542119,2004-11-10
0.0051200598813528,2004-11-11
0.0032970577205207,2004-11-12
-0.0055380706893157,2004-11-15
0.018315163368898,2004-11-16
-0.0137133753766927,2004-11-17
-0.0030300827166755,2004-11-18
0.0099846952752418,2004-11-19
0.0150331290090318,2004-11-22
-0.0006583216675214,2004-11-23
-0.0006583216675214,2004-11-24
-0.0038695701773788,2004-11-25
-0.00458423892584,2004-11-26
-0.0010594606733506,2004-11-29
0.004905072207897,2004-11-30
0.0209786790563479,2004-12-01
-0.0035877228714239,2004-12-02
0.0401464944246178,2004-12-03
-0.0228256413053778,2004-12-06
-0.0037989060441936,2004-12-07
0.0051200598813528,2004-12-08
-0.025096226814629,2004-12-09
-0.0281279544576275,2004-12-10
-0.0006583216675214,2004-12-13
0.0136584975521659,2004-12-14
-0.0097456752856066,2004-12-15
-0.0583496287574377,2004-12-16
-0.0049475355652306,2004-12-17
0.019477366433424,2004-12-20
-0.0026165632492844,2004-12-21
0.0239628185777773,2004-12-22
0.0733557102075462,2004-12-23
-0.0345762714500288,2004-12-24
-0.0451400201992818,2004-12-27
-0.0425028850390997,2004-12-28
-0.0057626845341451,2004-12-29
-0.0506039625880852,2004-12-30
-0.0063708204275177,2004-12-31
-0.0036579850284372,2005-01-03
-0.0379496757982104,2005-01-04
-0.0170214308811081,2005-01-05
-0.0044400793717579,2005-01-06
-0.0192074891887871,2005-01-07
0.0010723797505333,2005-01-10
-0.0296704887079695,2005-01-11
-0.0066025147338579,2005-01-12
0.0250933037662256,2005-01-13
-0.0197522602911819,2005-01-14
-0.0292774613785334,2005-01-17
-0.0034475844867807,2005-01-18
0.0146009940924644,2005-01-19
-0.0041536376952301,2005-01-20
-0.0053893121663996,2005-01-21
0.0094695958542902,2005-01-24
0.0485910477670959,2005-01-26
0.0037104806982382,2005-01-27
-0.0095691971606619,2005-01-28
0.0059210039825608,2005-01-31
-0.0142500385745224,2005-02-01
-0.0047290512416623,2005-02-02
-0.0144683909223413,2005-02-03
-0.0093940900818809,2005-02-04
0.0027511471707404,2005-02-09
0.0200126370787973,2005-02-10
0.0098980333650451,2005-02-11
0.0443001638600074,2005-02-14
0.0050482429316868,2005-02-15
-0.0005248927910674,2005-02-16
0.0134544189133513,2005-02-17
0.0026832849667114,2005-02-18
-0.0007918810264934,2005-02-21
0.0015394834949153,2005-02-22
0.0002739111605264,2005-02-23
0.0013391068409434,2005-02-24
-0.0312940868903826,2005-02-25
0.0023450728888903,2005-02-28
0.027324705615597,2005-03-01
-0.0111157920308298,2005-03-02
0.0451842725926266,2005-03-03
0.008554043998244,2005-03-04
-0.0275693484817187,2005-03-07
0.0130518630752542,2005-03-08
0.0135562214440183,2005-03-09
-0.0141416614471018,2005-03-10
0.0083913279427339,2005-03-11
-0.0078755820181141,2005-03-14
0.0505649234003425,2005-03-15
0.0080691522603538,2005-03-16
-0.0137133753766927,2005-03-17
0.001272382063769,2005-03-18
-0.0175178445748932,2005-03-21
-0.0509465748774367,2005-03-22
-0.0422199906539204,2005-03-23
-0.0232962783384882,2005-03-24
-0.0095691971606619,2005-03-28
-0.0387150467704292,2005-03-29
-0.00887673900577,2005-03-30
0.0041278725222209,2005-03-31
0.0087178762457516,2005-04-01
0.0056273344275499,2005-04-04
0.0116983369685687,2005-04-05
0.0526258559949461,2005-04-06
0.0386015433946283,2005-04-07
0.0139682079135273,2005-04-08
-0.0091339443621437,2005-04-11
0.0017402094809864,2005-04-12
0.0027511471707404,2005-04-13
-0.0023428508852257,2005-04-14
0.0028190877115633,2005-04-15
0.003572256633566,2005-04-18
-0.0003915770318777,2005-04-19
0.0017402094809864,2005-04-20
0.0068967655027948,2005-04-22
0.0010723797505333,2005-04-25
-0.0003915770318777,2005-04-26
-0.0669342974285125,2005-04-27
-0.0053893121663996,2005-04-28
0.0072816149234144,2005-04-29
0.0069732852446752,2005-05-02
0.0050482429316868,2005-05-03
0.0011390207028889,2005-05-04
0.0117923007194442,2005-05-05
0.0049765810094566,2005-05-06
0.0093848605528211,2005-05-09
-0.0164155211372832,2005-05-10
-0.0057626845341451,2005-05-11
-0.0015295686420352,2005-05-12
0.0386015433946283,2005-05-13
0.0121722245156967,2005-05-16
-0.0056876127047923,2005-05-17
0.016382107966272,2005-05-18
0.0448875008166062,2005-05-19
-0.0208794161296631,2005-05-20
-0.0308802914471214,2005-05-23
0.0096400085194395,2005-05-24
0.0129523664345125,2005-05-25
0.0361623817752002,2005-05-27
0.0106902477739399,2005-05-30
0.0099846952752418,2005-05-31
0.0135562214440183,2005-06-01
-0.0530551108203235,2005-06-02
-0.019614920922764,2005-06-03
-0.0454434728595864,2005-06-06
0.014816008949512,2005-06-07
-0.0068363112318142,2005-06-08
0.0001409012348569,2005-06-09
0.0134544189133513,2005-06-10
-0.0001252155849966,2005-06-13
0.0089657723467615,2005-06-14
0.0075153004294789,2005-06-15
-0.0001917776848341,2005-06-16
-0.0052413175175412,2005-06-17
-0.0084543562908899,2005-06-20
0.0021429449092361,2005-06-21
0.0006064329395229,2005-06-22
0.0212617904984774,2005-06-23
-0.0097456752856066,2005-06-24
0.0079096444574604,2005-06-27
0.0261011117989344,2005-06-28
0.0096400085194395,2005-06-29
0.0125588296688019,2005-06-30
0.0366371508746666,2005-07-01
0.0313347821712233,2005-07-04
0.0189537846857702,2005-07-05
0.0010723797505333,2005-07-06
0.0006064329395229,2005-07-07
0.0019413436301266,2005-07-08
-0.0664737291232938,2005-07-11
0.0016732583796328,2005-07-12
7.864725786019505e-06,2005-07-13
0.0015394834949153,2005-07-14
0.0985032755191329,2005-07-15
-0.0567809216960849,2005-07-18
0.0045497356316591,2005-07-19
0.0115115995869514,2005-07-20
-0.0194783501487518,2005-07-21
0.0393661023668651,2005-07-22
-0.0048017076409177,2005-07-25
0.0332257498215356,2005-07-26
0.0072816149234144,2005-07-27
-0.055634365189909,2005-07-28
-0.0035175899694269,2005-07-29
0.0381004342026665,2005-08-01
-0.009481473750625,2005-08-02
-0.0026165632492844,2005-08-03
0.0075153004294789,2005-08-04
-0.0236147427867228,2005-08-05
-0.0166559749137772,2005-08-08
0.0041978587116784,2005-08-09
7.864725786019505e-06,2005-08-10
0.0350028429352129,2005-08-11
0.0301339371230091,2005-08-12
0.0056273344275499,2005-08-15
-0.0110217644206573,2005-08-16
0.0267938308433624,2005-08-17
0.0010057624201,2005-08-18
-0.0111157920308298,2005-08-19
0.0133530857904988,2005-08-22
-0.0327855499253573,2005-08-23
-0.0041536376952301,2005-08-24
0.0015394834949153,2005-08-25
-0.0053152209915799,2005-08-26
0.0006729540832489,2005-08-29
0.010423062025812,2005-08-30
0.0169688915423465,2005-08-31
0.008554043998244,2005-09-01
-0.0009255882615031,2005-09-02
0.0169688915423465,2005-09-05
0.0009391665229495,2005-09-06
-0.0126776579167897,2005-09-08
-5.866889728966098e-05,2005-09-09
0.0009391665229495,2005-09-12
0.0026154989932033,2005-09-13
0.0004069117154002,2005-09-14
0.0088828500149192,2005-09-15
0.0004734139306182,2005-09-16
0.0113264283284438,2005-09-19
-0.0244278239464572,2005-09-20
0.0006064329395229,2005-09-21
0.0105117700908712,2005-09-22
-0.0066025147338579,2005-09-23
-0.0068363112318142,2005-09-26
-0.0071514404833781,2005-09-27
-0.0032383046569791,2005-09-28
0.0130518630752542,2005-09-29
-0.0007918810264934,2005-09-30
-0.0125767178602401,2005-10-03
-0.0327855499253573,2005-10-04
0.0037797570500212,2005-10-05
-0.0067581406689092,2005-10-06
-0.0114959715083827,2005-10-07
-0.0239370435648599,2005-10-10
-0.001394980022925,2005-10-11
0.0018742498565773,2005-10-13
-0.0124762395946659,2005-10-14
-0.0394962634765744,2005-10-17
0.0246029842588288,2005-10-18
-0.0091339443621437,2005-10-19
0.02714665158525,2005-10-20
0.0044085864195663,2005-10-21
0.003988270088054,2005-10-24
0.0046205164857944,2005-10-25
0.0014726553515552,2005-10-26
0.0041978587116784,2005-10-27
0.0014726553515552,2005-10-28
-0.0249276011550481,2005-10-31
-0.0302695499225841,2005-11-01
0.008554043998244,2005-11-03
0.0276841567424792,2005-11-04
0.0102466917470146,2005-11-07
0.0334427946283763,2005-11-08
0.0287898772355344,2005-11-09
-0.0083707954879577,2005-11-10
-0.0451400201992818,2005-11-11
0.0209786790563479,2005-11-14
-0.0039403730648093,2005-11-16
-0.0058379602280401,2005-11-17
0.0081492963485367,2005-11-18
0.0110515459047276,2005-11-21
0.0071269951068512,2005-11-22
-0.007631790789001,2005-11-23
-0.0273854755770031,2005-11-24
-0.0064478225075112,2005-11-25
-0.0257811468219996,2005-11-28
-0.0067581406689092,2005-11-29
0.0149243037528673,2005-11-30
0.0280481192921295,2005-12-01
0.004905072207897,2005-12-02
0.0261011117989344,2005-12-05
0.0047625031792204,2005-12-06
0.0420312031572159,2005-12-07
0.0121722245156967,2005-12-08
-0.0281279544576275,2005-12-09
0.0206987650066514,2005-12-12
-0.0158252234993216,2005-12-13
-0.0151365660364747,2005-12-14
0.0153628335633408,2005-12-15
-0.0389736773229808,2005-12-16
0.0361623817752002,2005-12-19
0.0001409012348569,2005-12-20
-0.0014622449079751,2005-12-21
0.0238051517576276,2005-12-22
-0.0147999824404987,2005-12-23
-0.0012606177510362,2005-12-26
0.0196100736189202,2005-12-27
0.0045497356316591,2005-12-28
0.0004069117154002,2005-12-29
0.0529781323662936,2006-01-02
0.0119814424791587,2006-01-03
-0.0122766535799572,2006-01-04
-0.0509465748774367,2006-01-05
0.0087178762457516,2006-01-06
0.0189537846857702,2006-01-09
-0.0214626439274878,2006-01-10
-0.0288894169306397,2006-01-11
0.0041278725222209,2006-01-12
-0.0162962351623973,2006-01-13
0.0118866684450629,2006-01-16
0.0261011117989344,2006-01-17
0.0129523664345125,2006-01-18
0.0978022919544734,2006-01-19
-0.0164155211372832,2006-01-20
0.0218378290768412,2006-01-23
-0.0264831324673765,2006-01-24
-0.0099235540872119,2006-01-25
-0.0011935159727665,2006-01-26
0.0509022427137489,2006-01-27
0.0045497356316591,2006-01-30
0.0049765810094566,2006-01-31
-0.0099235540872119,2006-02-01
-0.009481473750625,2006-02-02
-0.0062940430930149,2006-02-03
-0.007631790789001,2006-02-06
-0.0213155709503973,2006-02-07
-0.0164155211372832,2006-02-08
0.0140724205890091,2006-02-09
-0.0050207115690351,2006-02-10
0.0028190877115633,2006-02-13
0.0066685105603995,2006-02-14
0.008554043998244,2006-02-15
0.0044085864195663,2006-02-16
-0.009481473750625,2006-02-17
0.0056273344275499,2006-02-20
-0.0048745350940263,2006-02-21
-0.010102859579575,2006-02-22
-0.0062174883542119,2006-02-23
0.0057004829242542,2006-02-24
0.0153628335633408,2006-02-27
-0.0050940650824459,2006-02-28
0.0092163174047577,2006-03-01
-0.0001917776848341,2006-03-02
0.0070500277283257,2006-03-03
-0.0037283788043284,2006-03-06
0.0021429449092361,2006-03-07
0.018696256692388,2006-03-08
-0.0059891332187604,2006-03-09
0.0038491456816312,2006-03-10
0.0708734127504101,2006-03-13
0.0016063504446452,2006-03-14
-0.0141416614471018,2006-03-15
0.0090489884443925,2006-03-16
-0.025096226814629,2006-03-17
0.019477366433424,2006-03-20
-0.0048017076409177,2006-03-21
-0.0037989060441936,2006-03-22
-0.0210239650392847,2006-03-23
-0.0137133753766927,2006-03-24
0.0278655667607354,2006-03-27
-0.0226706152192774,2006-03-28
-0.0036579850284372,2006-03-29
0.0026154989932033,2006-03-30
0.0222786550529612,2006-03-31
-0.0143589468676975,2006-04-03
-0.0045120791248714,2006-04-04
-0.0130861188375579,2006-04-05
-5.866889728966098e-05,2006-04-06
0.0280481192921295,2006-04-07
-0.0022065304843972,2006-04-10
0.0116047706847104,2006-04-11
-0.0109281376487671,2006-04-12
0.0295505834182642,2006-04-13
-0.0102836180640619,2006-04-14
0.0146009940924644,2006-04-17
-0.0294733441459937,2006-04-18
-0.0053152209915799,2006-04-19
0.0209786790563479,2006-04-20
-0.0020026691026581,2006-04-21
0.0110515459047276,2006-04-24
0.0211198304944476,2006-04-25
0.0108701637802516,2006-04-26
-0.0077940425952267,2006-04-27
-0.0298688936390376,2006-04-28
-0.0298688936390376,2006-05-01
-0.0118828418556417,2006-05-02
0.0211198304944476,2006-05-03
-0.0005248927910674,2006-05-04
0.0065174026629548,2006-05-05
0.0132522179337116,2006-05-08
-0.0045120791248714,2006-05-09
0.014177128118776,2006-05-10
0.0016732583796328,2006-05-11
0.0016732583796328,2006-05-12
-0.0001917776848341,2006-05-15
0.0004734139306182,2006-05-16
-0.0109281376487671,2006-05-17
0.0052641700066546,2006-05-18
-0.0083707954879577,2006-05-19
-0.0053893121663996,2006-05-22
0.0079096444574604,2006-05-23
-0.007631790789001,2006-05-24
-0.0106496130536602,2006-05-25
-0.0017994966955366,2006-05-26
-0.0020026691026581,2006-05-29
0.0083913279427339,2006-05-30
0.0176934942255947,2006-05-31
-0.0005248927910674,2006-06-01
-0.0181535541374117,2006-06-02
0.0044790928957077,2006-06-05
-0.013819673169142,2006-06-06
0.0140724205890091,2006-06-07
0.034325407859031,2006-06-08
-0.0065250532173488,2006-06-09
-0.0222109769696943,2006-06-12
0.0197435173746696,2006-06-13
-0.0137133753766927,2006-06-14
-0.0020705432547974,2006-06-15
-0.0379496757982104,2006-06-16
-0.0015969536798983,2006-06-19
-0.0030300827166755,2006-06-20
-0.0237754121090181,2006-06-21
0.032371627439816,2006-06-22
0.0099846952752418,2006-06-23
-0.0004582218561418,2006-06-26
0.0473213643478056,2006-06-27
0.0026832849667114,2006-06-28
0.0007394858407415,2006-06-29
0.0115115995869514,2006-06-30
-0.0062174883542119,2006-07-03
-0.0071514404833781,2006-07-04
-0.0005248927910674,2006-07-05
0.0032970577205207,2006-07-06
0.0023450728888903,2006-07-07
0.0159233834212352,2006-07-10
-0.0056127421106825,2006-07-11
-0.0015969536798983,2006-07-12
-0.0005248927910674,2006-07-13
0.0079096444574604,2006-07-14
-0.0149116161422113,2006-07-17
0.0006064329395229,2006-07-18
0.003572256633566,2006-07-19
-0.0073105131234419,2006-07-20
-0.0066025147338579,2006-07-21
-0.0149116161422113,2006-07-24
0.0142823348458981,2006-07-25
-0.00458423892584,2006-07-26
-0.0201689517197682,2006-07-27
0.0089657723467615,2006-07-28
-0.0066802098196532,2006-07-31
-0.008287533880241,2006-08-01
0.0018072059321536,2006-08-02
-0.0046565623180692,2006-08-03
